var_0,var_1,var_2,var_3,quality
13,5,21,16,10.118967659201683
28,49,45,29,38.08509965376239
45,20,40,16,22.211547987002767
19,33,31,23,25.820512274701734
30,42,40,43,40.6673780229617
28,21,24,36,28.763190037770208
23,13,52,16,19.90840063142693
42,4,22,40,7.495028645155432
24,5,41,52,10.119297550311007
23,8,36,17,13.972972739726394
27,44,15,23,17.285239473573633
19,35,8,25,7.613661361048425
22,3,34,10,4.3209880176796345
4,52,4,4,1.7374961342576345
44,16,21,52,23.668061970199936
20,10,19,34,14.663790211547711
24,25,14,51,16.030262020784786
6,23,16,23,7.710440851639495
32,38,36,46,43.45869858083366
5,28,30,20,6.380362326438906
17,49,7,46,6.171741527903025
38,17,23,37,24.337529394069602
20,35,48,51,27.099310934879416
11,8,7,40,6.212248725841886
7,14,3,6,1.2798835959636943
44,42,18,35,21.425309018493106
52,21,37,42,29.89315336557114
5,26,40,9,6.229872947263554
44,12,11,27,11.92713683408916
27,20,7,26,6.171741527903025
15,30,17,27,18.905660843330725
27,43,39,4,6.165207432065431
10,32,36,52,13.296711246863644
18,8,28,27,13.97928511689099
40,10,4,3,2.2369046487429665
50,43,37,52,47.979364710515924
8,25,15,21,10.504244000958812
19,34,44,16,21.774392964948564
42,37,38,5,7.340551356923348
4,13,9,20,4.813377627782457
15,3,34,27,4.322577653941094
14,8,51,18,13.929335294873354
9,42,33,16,11.945135747096126
46,50,17,14,19.305239582328852
52,47,45,24,33.33135772953687
30,40,12,24,13.337273309863852
52,24,11,7,10.402528018909647
24,3,6,32,3.9659976816721403
29,28,50,45,39.49199176281709
25,19,28,19,25.852269701303044
12,37,10,39,10.403971253468148
13,14,42,37,17.265303062701406
41,39,16,46,18.743615962788514
41,41,16,16,18.71600938321714
44,39,19,38,22.906520752615467
33,50,48,3,3.521110412390976
48,41,11,11,11.92713683408916
9,15,23,34,11.92194083112208
20,14,34,38,21.617801343183086
23,47,23,20,28.011114887554317
27,50,20,47,24.270038669231344
38,50,28,33,35.3450480647201
33,38,9,36,9.100079595829946
33,24,45,15,20.7828211894305
14,40,5,29,3.306701985466447
17,33,45,37,22.983509433070154
43,43,16,8,11.688188130854192
31,34,51,40,41.951760171039155
10,25,8,4,5.815786456824123
39,51,51,37,51.25135614466735
28,50,5,17,3.306701985466447
33,35,28,46,35.3450480647201
13,14,17,35,17.192128164756728
43,14,30,5,7.340551356923348
12,29,19,28,15.947779139801225
31,14,12,25,13.337273309863852
44,14,21,8,11.385257925414827
6,38,52,43,7.710440851639495
30,23,47,35,32.766354872036665
43,28,33,12,16.24646562650957
18,36,25,44,24.382088696957922
28,39,7,4,4.93849594610304
22,25,16,30,18.743615962788514
3,32,24,36,3.643359285151712
10,40,30,16,13.296711246863644
7,6,19,32,9.015221979326393
42,14,52,32,21.648287563236934
30,51,17,11,15.448635835385595
12,18,14,36,14.711270867369295
45,19,36,16,22.211547987002767
38,36,21,9,12.40638673476884
40,8,46,43,13.976414699783447
32,8,25,34,13.976521000085722
39,52,51,4,6.165207432065431
21,22,10,31,10.382303742576902
32,8,25,31,13.976521000085722
48,38,44,12,16.24646562650957
10,23,11,41,10.995351990992374
20,17,20,11,15.698997137223804
45,34,22,50,27.074072341678804
28,38,34,10,13.29598592175499
47,33,6,39,4.581829190463551
22,40,52,11,15.448635835385595
19,45,31,27,25.76578342538183
31,34,5,24,3.306701985466447
3,43,12,23,3.643359285151712
48,18,17,41,20.14445941124624
32,18,29,40,27.958757774857833
11,15,12,44,12.436266063335712
32,30,48,18,25.6867927737633
39,8,42,45,13.976414699783447
9,51,18,39,11.92194083112208
25,13,45,48,20.09190703496902
15,44,49,8,11.688188130854192
13,40,51,22,17.4338837230921
49,17,32,41,24.285868003295835
6,32,48,27,7.710440851639495
39,48,39,21,28.710091116258738
47,44,52,49,63.68266336289581
12,42,14,26,14.711270867369295
8,40,39,14,10.532551802911058
14,45,3,52,1.2798835959636943
39,14,34,14,19.423162995153362
50,24,23,45,28.52706852303215
49,48,45,11,15.448635835385595
16,25,48,42,21.630848065935965
52,6,5,10,3.18746772005689
10,37,11,35,10.995351990992374
46,21,34,12,16.24646562650957
42,25,14,23,16.030262020784786
36,45,5,9,3.306701985466447
12,24,39,44,16.002886700582827
52,34,22,14,19.423162995153362
5,11,32,21,6.380362326438906
11,40,46,29,14.663931188488696
33,36,24,11,15.448635835385595
32,5,41,44,10.119302189793224
28,27,42,40,37.60013402333257
22,48,15,22,17.285239473573633
19,23,11,28,11.771938983616257
27,33,51,42,36.898052420443
27,21,11,4,6.165207432065431
31,45,39,16,22.211547987002767
16,50,26,43,21.630848065935965
30,52,23,21,27.065725287953995
24,26,31,6,8.786913675209291
25,11,18,37,17.47687238041265
16,40,52,28,21.630848065935965
41,34,6,16,4.581829190463551
41,20,22,40,27.509318795667422
25,4,27,4,6.165207432065431
29,41,3,41,1.2798835959636943
38,47,43,3,3.521110412390976
33,30,9,10,8.721125916999668
44,26,22,42,27.074072341678804
44,46,16,28,18.743615962788514
3,41,44,22,3.643359285151712
47,3,19,42,4.322743313735526
35,38,40,52,47.87409319784225
29,24,51,47,35.15317775247165
24,3,43,42,4.322721570105204
45,38,12,11,12.74389059969853
37,15,6,20,4.581829190463551
21,27,17,36,20.305253444436808
3,3,46,26,2.8678440724683743
6,38,7,31,5.408740746744695
33,11,40,14,17.176578431309935
25,40,44,16,22.211547987002767
21,8,7,9,6.134170912597978
41,35,21,33,25.60097082554108
12,42,15,6,8.786913675209291
41,37,20,16,21.804561754470733
18,34,15,49,17.285239473573633
9,44,30,4,6.165207432065431
35,16,15,49,17.285239473573633
47,35,24,47,29.88364207884479
42,8,19,12,14.093480554194509
5,21,36,29,6.380362326438906
35,19,46,48,27.296993466152315
20,4,31,44,7.495051035858074
15,22,27,29,20.229309807366498
51,49,23,48,28.52706852303215
14,6,52,32,10.538684463160356
34,40,27,7,10.077242479384134
44,5,33,9,10.211133900699487
10,17,34,41,13.30071963065769
47,4,45,41,7.495081479800618
48,22,50,52,33.42337993043462
40,34,40,46,48.845174257384926
15,32,42,33,20.229309807366498
51,14,34,13,17.35112944517131
32,9,33,10,13.26845011879552
7,6,20,47,9.015221979326393
49,37,44,5,7.340551356923348
25,27,25,13,18.227273497652114
36,45,43,21,28.710091116258738
47,15,14,28,15.872539490105632
47,15,14,29,15.872539490105632
5,6,6,48,4.08113589204602
21,11,28,50,17.44964111328375
6,22,31,42,7.710440851639495
43,6,37,47,10.53101444544824
35,31,20,21,23.92480201373046
30,38,40,41,40.6673780229617
17,9,38,34,13.776282490663872
27,49,29,27,35.314814467232345
8,33,24,14,10.532551802911058
37,47,15,14,16.77393610887365
35,51,45,35,47.20063590420484
40,17,43,50,24.28571844247545
37,21,43,25,29.914880893535614
32,29,50,8,11.385257925414827
14,9,49,47,13.695958689499815
20,10,39,9,11.644198965543165
6,16,36,37,7.710440851639495
23,3,23,48,4.322722605510799
34,20,25,32,28.585848307387703
5,33,10,7,6.191766039555187
33,24,29,45,35.15317775247165
50,52,45,43,58.00988327230317
45,42,46,17,23.18951257063339
37,31,34,33,43.093409296721426
25,33,32,49,34.084294903523116
26,5,11,7,9.387080706005522
42,27,14,22,16.030262020784786
44,39,36,16,22.211547987002767
43,22,5,20,3.306701985466447
8,16,27,26,10.532551802911058
30,32,51,36,40.6673780229617
15,18,48,23,20.229309807366498
29,47,48,28,37.677446788168865
15,25,50,27,20.229309807366498
13,15,39,12,15.56943318803209
32,12,7,19,6.171741527903025
26,10,47,22,14.675217417176674
9,28,29,28,11.945135747096126
15,45,21,35,20.111875674642977
16,7,48,12,12.614234729537078
52,27,48,10,13.29598592175499
23,34,18,38,21.425309018493106
20,7,3,15,1.2798835959636943
3,43,29,37,3.643359285151712
19,14,48,19,21.57561357329957
11,38,52,3,3.521110412390976
17,47,45,46,22.983509433070154
4,48,42,34,5.030152666954766
35,50,50,52,47.96869108855307
26,39,16,18,18.60668712219343
46,40,12,41,13.337273309863852
25,3,10,47,4.326291726108216
46,12,22,24,17.345159220371304
43,6,49,44,10.531014449270744
34,36,42,7,10.077242479384134
3,18,35,14,3.643359285151712
36,18,38,51,27.962603863417357
36,7,46,27,12.698410626667737
25,8,19,3,3.521110412390976
26,30,3,5,1.4512965950093373
6,52,5,43,3.3256757593861828
31,29,12,12,13.451759597895721
45,40,40,8,11.385257925414827
33,46,33,5,7.340551356923348
5,50,17,22,6.380362326438906
30,12,26,3,3.521110412390976
5,44,5,15,3.430091222825269
35,20,31,44,28.73797931092103
17,6,34,8,9.964638894076545
42,12,22,8,11.385257925414827
44,4,12,50,7.452516173492853
5,18,51,7,6.380362326438906
30,4,35,16,7.494782363970014
10,17,13,41,12.631736439150894
33,39,20,16,21.804561754470733
7,18,41,23,9.071009128282014
9,9,49,38,11.632594237102971
31,28,30,20,27.38858802049817
46,13,11,39,11.79591892531974
32,4,4,9,1.8270113957808283
8,11,4,49,1.8270113957808283
41,20,40,10,13.29598592175499
7,50,4,10,2.0461696335446353
44,9,23,14,13.755897087849567
34,9,51,38,13.777535504149952
16,44,49,5,7.340551356923348
8,18,16,34,10.504244000958812
27,6,22,41,10.530765844034503
8,16,44,10,10.290820927812751
6,41,29,24,7.710440851639495
31,8,4,41,2.0461696335446353
7,22,9,30,7.761786565436454
7,19,42,22,9.071009128282014
13,38,18,14,17.384373973134302
11,5,50,7,9.34451081751266
41,23,44,42,32.75883054323102
25,30,20,40,24.270038669231344
21,42,26,7,10.077242479384134
8,14,43,8,10.237345762918963
16,46,14,33,16.030262020784786
13,36,19,48,17.416802655582707
28,21,12,43,13.337273309863852
31,7,25,43,12.69842805083215
29,19,46,8,11.385257925414827
49,3,11,20,4.343358730405072
20,17,18,45,21.97165734300591
7,29,40,20,9.071009128282014
42,19,52,18,23.82396875625225
45,17,38,49,24.28572089421059
20,15,41,36,22.610999286955256
6,50,44,16,7.710440851639495
4,40,44,24,5.030152666954766
50,18,11,39,11.771938983616257
33,15,16,22,18.549668551311747
10,47,34,4,6.165207432065431
18,36,32,52,24.382088696957922
34,46,50,4,6.165207432065431
45,52,34,43,43.64838788818692
34,18,48,38,27.962697763718808
8,7,48,39,10.508893080885539
35,20,45,40,28.734859252602213
23,6,4,10,1.8270113957808283
8,13,27,6,7.887375415829234
34,18,47,11,15.698997137223804
5,43,26,21,6.380362326438906
37,35,9,44,9.100079595829946
8,11,12,20,10.161549752038825
5,9,20,26,6.3826500915178555
14,35,45,36,18.817476941744857
29,22,50,37,33.38198370627715
21,31,25,50,28.16462094120522
5,19,45,12,6.380362326438906
12,9,20,20,13.703843141728475
48,24,24,33,29.751948440818584
39,45,3,42,1.2798835959636943
43,5,29,40,10.119300299632007
24,3,22,4,4.077188686078251
23,28,31,51,31.312527020502216
6,51,15,10,7.710440851639495
39,22,12,35,13.337273309863852
3,27,23,37,3.643359285151712
45,48,51,42,57.400574673223744
52,24,7,4,4.93849594610304
17,12,12,30,13.54175929320216
24,47,35,3,3.521110412390976
40,52,12,20,13.337273309863852
38,47,5,3,3.4330335522512936
42,45,47,33,45.3335484258716
15,21,45,7,10.077242479384134
32,23,43,13,18.227273497652114
41,49,33,51,42.40712311425517
38,42,41,18,25.6867927737633
27,21,3,10,1.2798835959636943
26,15,46,22,22.60335422536502
33,42,13,52,14.748826161780944
26,15,31,45,22.607173103469023
9,7,46,33,11.590355907622362
41,32,28,43,35.3450480647201
7,45,20,19,9.071009128282014
7,6,31,29,9.015221979326393
18,31,19,35,22.159876028041836
41,13,3,21,1.2798835959636943
3,41,18,13,3.643359285151712
8,37,22,45,10.532551802911058
29,47,24,50,29.88364207884479
21,3,32,51,4.322718463891639
45,38,25,8,11.385257925414827
18,26,12,47,13.337273309863852
10,21,4,16,2.0461696335446353
48,25,23,45,28.538652661757546
10,37,26,41,13.296711246863644
32,35,28,9,12.40638673476884
5,7,20,15,6.347843431535446
40,10,22,28,14.673944498652752
42,48,13,29,14.748826161780944
35,4,30,45,7.495081386155722
9,42,19,16,11.92194083112208
52,3,4,51,2.6239821687150973
7,24,35,38,9.071009128282014
46,5,6,32,4.8278209052040495
40,27,9,17,9.100079595829946
28,34,22,20,26.61216348448589
16,38,3,47,1.2798835959636943
19,42,52,6,8.786913675209291
31,51,11,19,11.771938983616257
10,6,4,44,1.8270113957808283
35,33,42,34,45.095685653647195
10,28,31,4,6.165207432065431
17,17,5,39,3.306701985466447
49,22,49,4,6.165207432065431
30,19,14,49,16.030262020784786
15,11,31,11,15.448635835385595
51,36,33,47,42.40712311425517
46,19,38,10,13.29598592175499
20,40,37,21,26.73163289883797
26,6,5,50,3.18746772005689
42,19,23,39,26.62645274339537
33,31,9,22,9.100079595829946
42,50,26,21,28.5102773844435
34,15,21,4,6.165207432065431
5,20,9,13,6.042243912571928
44,50,33,32,41.710838769242024
26,26,52,18,25.6867927737633
47,7,39,5,6.817173444535425
48,20,40,9,12.40638673476884
8,52,21,39,10.532551802911058
38,12,8,35,7.613661361048425
36,31,25,39,31.087172314398458
46,50,45,10,13.29598592175499
4,6,50,29,5.009172777048504
9,7,32,15,11.590355907622362
44,30,41,40,41.87774284078207
40,31,16,14,17.766689899986464
44,13,6,6,4.61250910527944
25,21,51,22,29.12859454222123
39,31,4,7,2.0419221194564
8,52,33,12,10.525187176755567
16,36,8,27,7.613661361048425
19,50,43,46,25.76578342538183
38,47,52,49,52.09317344784176
48,8,19,27,13.97928511689099
9,7,17,36,11.590355907622362
34,9,33,7,9.39562653228603
31,31,44,46,41.993693469468944
45,9,33,40,13.777535347738228
40,36,19,45,22.906520752615467
40,26,45,47,37.82447233962994
3,24,50,36,3.643359285151712
3,24,50,31,3.643359285151712
32,21,6,49,4.581829190463551
6,41,51,22,7.710440851639495
16,10,33,47,14.641812745579267
34,19,35,24,27.281700833437448
39,47,49,30,40.440882023545015
40,48,47,14,19.423162995153362
4,24,46,20,5.030152666954766
20,48,44,39,27.099310934879416
3,50,14,16,3.643359285151712
21,16,36,27,23.964567497246506
44,5,4,18,2.0461696335446353
43,37,18,14,19.582592154917705
36,20,11,37,11.771938983616257
20,45,11,52,11.771938983616257
5,31,29,18,6.380362326438906
48,31,32,51,40.77093626465381
40,47,7,50,6.171741527903025
48,25,51,19,26.042427643698215
16,48,35,3,3.521110412390976
38,25,41,30,36.33719721354586
26,21,38,14,19.423162995153362
25,25,17,17,20.36105422471527
49,22,43,27,33.40142139002362
42,33,18,48,21.425309018493106
3,32,17,33,3.643359285151712
16,25,6,6,4.61250910527944
43,12,39,20,17.338298219218686
31,20,51,48,28.73535156246406
51,26,16,17,18.661614425664094
51,36,41,9,12.40638673476884
38,8,13,10,13.349927580069108
43,17,41,12,16.24646562650957
15,50,21,34,20.111875674642977
15,50,39,20,20.229309807366498
48,31,47,15,20.7828211894305
12,44,50,15,15.947779139801225
10,20,22,17,13.296711246863644
34,9,22,52,13.776922894680038
6,9,52,47,7.710440851639495
5,20,34,43,6.380362326438906
9,18,30,39,11.945135747096126
9,11,29,39,11.796582220222653
21,7,18,12,12.614234729537078
34,8,40,14,13.955316265692403
52,20,18,20,21.408555636612014
38,41,26,17,23.18951257063339
38,43,33,49,42.40712311425517
45,13,22,30,20.07608251008375
37,3,10,9,4.378069192895671
21,21,27,44,27.888266477900405
47,3,50,22,4.32272208780797
30,30,13,15,14.476212086726052
18,52,22,41,24.05857292501391
14,51,8,14,7.613661361048425
8,9,51,17,10.290820927812751
26,4,23,3,3.0909862853462413
32,13,30,6,8.786913675209291
4,52,50,10,4.9683996260209975
43,17,8,25,7.613661361048425
29,50,35,37,39.66357730351138
12,38,9,27,9.100079595829946
42,33,14,18,15.97085849279227
6,4,34,7,6.345166529535148
48,31,48,37,45.40347104477568
38,7,43,19,12.697849907635435
44,25,34,46,36.40573743291256
16,50,9,43,9.100079595829946
27,23,35,31,32.65125392086237
12,23,14,21,14.711270867369295
47,27,30,19,26.042427643698215
14,18,19,50,18.541326800252495
30,4,12,41,7.452516173492853
33,49,38,41,45.019324660753725
9,42,40,5,7.622827620039202
31,33,30,17,23.18951257063339
46,20,51,20,27.38858802049817
39,22,47,35,33.423671045877505
43,36,27,29,33.82538194245464
4,3,33,46,3.4998683765814143
27,42,27,40,33.91172232497898
9,25,21,21,11.945135747096126
32,41,22,26,27.074072341678804
33,9,38,48,13.777535347738228
44,38,28,4,6.165207432065431
45,40,9,26,9.100079595829946
32,13,39,39,20.09151214824225
3,6,10,32,3.5906879449036544
8,8,17,5,6.422520894314552
7,11,33,22,9.071009128282014
45,34,10,12,10.347131546509509
26,42,13,17,14.476212086726052
51,19,37,18,23.82396875625225
32,42,50,6,8.786913675209291
6,11,24,37,7.710440851639495
29,28,22,35,27.074072341678804
20,6,49,6,8.786913675209291
28,43,13,8,11.725702587688856
22,24,48,25,29.839532186341643
49,11,16,45,17.325973481397526
42,20,28,33,28.759126491207848
52,48,19,39,22.906520752615467
10,31,34,22,13.296711246863644
24,34,29,5,7.340551356923348
36,20,11,6,8.95778594775114
38,36,46,40,50.19648011098484
38,29,9,8,8.50883406966531
24,36,31,43,32.6175786392262
47,35,47,18,25.6867927737633
13,34,12,14,13.051890454671197
7,11,42,5,6.698080621175892
36,14,45,51,21.64829027709929
16,7,5,26,3.428231063742471
16,7,5,29,3.428231063742471
48,28,17,10,13.29598592175499
52,26,13,27,14.748826161780944
45,46,45,48,58.78586094073754
38,7,22,26,12.69966749216963
24,21,42,35,29.605035490939972
18,39,21,22,23.580286936832426
44,50,14,10,13.154049821321847
35,32,9,8,8.50883406966531
45,25,30,26,35.75038587229218
50,49,40,20,27.38858802049817
52,10,45,9,11.644198965543165
31,25,4,29,2.0461696335446353
45,27,29,50,37.00951270886627
41,42,18,52,21.425309018493106
3,10,24,20,3.643359285151712
32,6,4,47,1.8270113957808283
44,15,17,4,6.165207432065431
4,36,52,6,4.957265198303522
37,47,51,43,50.72454525234989
5,32,12,36,6.3826500915178555
41,8,4,51,2.0461696335446353
29,30,9,40,9.100079595829946
22,38,22,37,27.11709549081363
24,51,50,4,6.165207432065431
18,51,39,24,24.382088696957922
23,52,22,39,27.11709549081363
31,46,12,11,12.74389059969853
50,25,18,14,19.582592154917705
8,21,34,37,10.532551802911058
31,9,16,39,13.735717372609964
15,13,12,46,13.140846720505106
5,49,26,14,6.380362326438906
18,6,48,36,10.531338604566711
11,6,14,22,10.424270558654047
19,26,6,8,4.581829190463551
24,41,6,25,4.581829190463551
31,17,40,23,24.2891660979682
4,39,36,3,4.319688460015364
26,34,47,18,25.6867927737633
39,46,11,39,11.771938983616257
10,49,22,38,13.296711246863644
51,51,21,35,25.60097082554108
40,24,36,48,35.16758152508134
29,24,33,26,34.87438617247565
47,30,13,9,12.293919459357609
3,19,32,31,3.643359285151712
51,5,19,4,5.136407747542988
23,36,31,8,11.385257925414827
42,9,45,6,8.324136892275655
18,23,16,33,18.743615962788514
36,12,36,28,17.338269032298022
52,4,45,43,7.495081479800618
21,52,25,50,28.16462094120522
51,22,6,9,4.581829190463551
5,29,38,35,6.380362326438906
9,30,21,34,11.945135747096126
31,40,52,38,42.02937057628513
35,4,41,49,7.495081479087984
36,35,8,49,7.613661361048425
25,27,25,34,31.363701993784492
6,31,5,28,3.3256757593861828
24,21,45,28,29.605035490939972
36,42,23,25,28.3352486812519
29,32,24,38,29.88364207884479
47,34,31,15,20.7828211894305
51,17,21,21,24.22001476367303
6,29,43,48,7.710440851639495
3,34,15,30,3.643359285151712
27,46,27,19,25.985595643788137
6,24,17,39,7.710440851639495
35,42,11,46,11.771938983616257
39,40,49,11,15.448635835385595
32,39,40,5,7.340551356923348
49,46,38,13,18.227273497652114
46,51,7,39,6.171741527903025
48,24,42,33,35.16551747680376
48,12,50,4,6.165207432065431
7,50,45,33,9.071009128282014
22,13,45,33,20.087578823233272
26,24,11,4,6.165207432065431
23,8,49,7,9.39562653228603
10,15,32,46,13.296711246863644
10,38,15,16,13.063678666404174
37,39,45,51,50.665207760867254
36,52,17,12,16.248160525147863
12,6,26,11,10.424270558654047
19,24,35,21,25.50682557798064
41,22,17,46,20.154154428458536
45,7,29,50,12.698417725381708
32,30,16,23,18.743615962788514
30,29,28,23,31.567824484750883
27,30,9,4,6.082011308063616
40,13,13,33,14.384998468659349
38,19,18,3,3.521110412390976
42,49,33,4,6.165207432065431
6,42,39,10,7.710440851639495
